x,y,z
672196.375,6221167.5,389.929
672201.1875,6221314.5,389.886
672203.8125,6220481,389.8
672208.3125,6220562,391.868
672205.1875,6220132,396.189
672209,6220170.5,392.964
672205.25,6220748,390.4
672206,6220088.5,429.9
672206,6220508.5,390.9
672207.25,6220718,390.321
672201.0625,6220107,408.063
672207.8125,6220628,390.9
672208,6220467.5,389.797
672207.3125,6221499.5,403.778
672207.625,6221360.5,389.575
672209.625,6221290,390.18
672212.5625,6220193,390.562
672213.375,6220689,390.125
672216.0625,6220542,392.8
672214.6875,6221407,388.769
672215.625,6221420.5,386.978
672215.8125,6220484.5,390.9
672216.125,6221530.5,429.9
672216.5625,6221433.5,386.96
672217.5,6221447,386.96
672220.25,6220150.5,393.839
672211.8125,6221191,390.366
672212.8125,6221143.5,390.119
672218,6221468.5,393.033
672217.5625,6220601.5,392.9
672218.4375,6221460,389.21
672219.625,6220522.5,392.8
672217.0625,6221265.5,390.376
672221.5625,6221101,389.299
672217.375,6221336,389.576
672222.5,6220471.5,390.9
672220.5625,6220577.5,393.1
672223.0625,6220187,390.391
672225.5625,6220170.5,392.503
672222.0625,6221239.5,390.417
672224,6220660.5,389.9
672222.25,6221382.5,389.527
672229,6220122.5,400.962
672225.3125,6220094,429.9
672232,6220560,393.1
672226.875,6221310.5,390.045
672226.5,6221166,390.227
672229.3125,6220622,390.9
672230,6220460,390.9
672232.9375,6220500,393
672235.375,6221284.5,390.279
672228.8125,6221213.5,390.422
672232.375,6221358,389.624
672230.0625,6221118,390.1
672235.25,6221406.5,388.552
672228.75,6221499,408.177
672241.5,6220144.5,394.45
672236.3125,6220633.5,389.801
672236.5,6220180.5,390.333
672236.75,6221415,386.939
672236.75,6220446.5,390.9
672238.875,6220163,392.823
672239.6875,6220478,392.8
672238.125,6221468.5,392.169
672238.1875,6221424,386.938
672239.625,6221433,386.938
672241.125,6221441.5,386.937
672241.125,6221530,429.9
672242.9375,6220533.5,393
672240.8125,6221188.5,390.41
672242.5625,6221450.5,386.879
672241.875,6221141.5,390.237
672242.75,6220436,389.9
672243.875,6221332.5,389.912
672244.0625,6221459,388.827
672242.8125,6221258.5,390.48
672245.375,6221083,389.293
672245.375,6221379.5,389.197
672250.125,6221231.5,390.519
672243.4375,6220583.5,392.007
672254,6221305.5,390.185
672249.375,6220423,389.9
672249.5,6220100,429.9
672250.25,6220174.5,390.459
672254.125,6220490,392.9
672260.8125,6220561.5,393
672250.5625,6220448.5,390.98
672253.25,6220609,390.9
672253.5625,6220408.5,389.9
672260.0625,6220129.5,399.996
672257.875,6221356,389.471
672258.9375,6220469.5,392.7
672256.875,6221468.5,393.529
672255.25,6221165,390.472
672262.5,6220511,393
672261.9375,6221278,390.427
672254.125,6221208,390.502
672258.5,6221397,388.206
672251.6875,6221498,409.813
672257.625,6221115.5,390.207
672261.4375,6220399.5,389.7
672264.6875,6220170.5,390.223
672270.125,6221250.5,390.564
672259.25,6220157,392.781
672266.0625,6221528.5,429.9
672261,6220428.5,389.761
672265.8125,6221376.5,388.882
672269.0625,6221140.5,390.455
672268.875,6221064,389.307
672274.625,6221330,389.987
672269.0625,6221459,389.082
672269.375,6220390.5,389.743
672276.625,6220537.5,393
672281.25,6221298.5,390.318
672271.6875,6220406.5,389.7
672268.3125,6221188.5,390.532
672273.8125,6220449,392.7
672276.6875,6220491,393
672274.125,6220104.5,429.9
672275.625,6221092.5,390.348
672276.3125,6220590,390.9
672288.25,6221271,390.554
672278.8125,6220379,389.668
672287.625,6220470.5,393
672279.3125,6220167.5,390.128
672282.6875,6221218,390.598
672281.0625,6221467.5,394.643
672280,6220150,393.927
672281.875,6221388.5,387.48
672287.125,6220129,404.702
672279.3125,6221493,411.554
672283.625,6221118.5,390.611
672285.0625,6221163.5,390.667
672287.75,6220390.5,389.9
672285.375,6220428,391.26
672288.1875,6220367,389.839
672295,6221246.5,390.62
672285.3125,6221361,388.769
672301.25,6221316,390.285
672290.8125,6221525.5,429.9
672291.8125,6220514,393
672291.4375,6221044.5,389.293
672290.8125,6221139,390.674
672307.3125,6221289.5,390.583
672293.6875,6220566,390.9
672291.8125,6221189,390.608
672294.0625,6221458,389.2
672294.3125,6220168,390.199
672294.6875,6220410.5,389.7
672299.5625,6220450,393
672298.6875,6221339,389.976
672296.625,6221073.5,390.886
672304.9375,6220491.5,393
672299.8125,6220150,395.158
672298.8125,6220108.5,429.9
672298.9375,6220356.5,389.666
672301.75,6221100,390.902
672314.0625,6221262.5,390.759
672301.1875,6221467.5,394.19
672304,6220399,389.7
672311.75,6220471,393
672309.8125,6220131.5,406.456
672305.625,6221380.5,387.812
672310.625,6221174,390.732
672307.5,6221494.5,416.658
672307.625,6220381,389.7
672307.875,6220539.5,390.9
672306.8125,6221124,390.656
672309.3125,6220169,390.299
672311.5625,6220425,392.7
672310.1875,6220346.5,389.5
672326,6221307.5,390.492
672319.75,6221231,390.719
672312.5625,6221355.5,389.419
672313.125,6221023.5,389.311
672309.625,6221148.5,390.782
672312.5,6221200,390.61
672315.5625,6221522,429.9
672333,6221282,390.698
672318.5,6220152,396.163
672316.9375,6220363,389.7
672319.8125,6221332,390.186
672319,6221456.5,389.434
672320.125,6220340,389.354
672322.25,6221083,391.058
672327.125,6220455,393
672319.8125,6221057.5,389.5
672322.4375,6220513,390.9
672323.3125,6220113,429.9
672324.25,6220170,390.235
672325.375,6221465.5,393.064
672341,6221255.5,390.891
672331.3125,6220135.5,406.766
672330.0625,6221183.5,390.679
672325.5,6221107,390.63
672329.375,6221373,388.231
672332.75,6221493.5,416.854
672329.5,6221131.5,390.628
672331.3125,6220346.5,389.691
672333.0625,6220332.5,389.144
672333.3125,6221001.5,389.298
672336.625,6221349,389.623
672342.75,6220431,393
672334.8125,6221159,390.879
672339.875,6221204.5,390.616
672339.25,6220170.5,390.212
672339.4375,6220488.5,390.9
672336.5,6220155,396.977
672343.6875,6221325.5,390.341
672327.4375,6220402,393
672340.4375,6221519.5,429.9
672343.625,6221453,389.694
672344.375,6220328.5,389.287
672344.9375,6221070.5,389.7
672344.9375,6221090,389.9
672337.625,6220375,393
672347.5,6220119.5,429.9
672353.1875,6221229.5,390.714
672367.5,6221252,390.928
672350.625,6221050.5,390.963
672347.75,6221113,389.9
672352.25,6220142,406.126
672350.875,6221301,390.622
672352.5,6221180,390.687
672352.4375,6221137,390.837
672353.3125,6221365.5,388.326
672353.4375,6221497,418.346
672352.1875,6220357.5,390.769
672354,6220980,389.294
672354.125,6220172,390.294
672354.25,6221463.5,394.659
672353.5,6220161.5,395.145
672355.3125,6220340.5,390.139
672360.8125,6221343,389.665
672358.6875,6221276,390.885
672357.625,6220464.5,390.9
672358.625,6220324,389.504
672359,6221158,390.869
672361.25,6221027.5,390.401
672361,6220402,393
672365.3125,6221095,390.219
672365.375,6221517.5,429.9
672365.8125,6220175,390.035
672366.125,6221005.5,390.01
672367.4375,6221445.5,388.583
672368.125,6221319,390.68
672366.6875,6220372,393
672371.1875,6221203.5,390.61
672370.25,6220352.5,393
672373.0625,6220154,403.99
672371.625,6220126,429.9
672371.75,6220438,390.9
672379.75,6221231,390.733
672372.9375,6220319.5,389.665
672368.75,6221118.5,389.7
672374.3125,6220990,391.182
672375.75,6221295,390.871
672375,6221142.5,390.88
672373.25,6221044,393.768
672374.1875,6221070,393.562
672377.4375,6220961,389.121
672377.875,6221361,388.907
672374.375,6221490.5,412.89
672380.0625,6220179.5,389.682
672388.6875,6221250,390.841
672375,6220334.5,390.461
672381.625,6221099,390.123
672383.875,6221270.5,391.131
672385.3125,6220362.5,390.912
672380.1875,6221171,390.717
672383.75,6221460.5,393.239
672384,6221021,393.808
672385.1875,6221337.5,390.196
672386.5,6220322,389.905
672387.1875,6220412.5,390.9
672392.4375,6220162.5,402.601
672390.3125,6221516,429.9
672386.8125,6220348,390.987
672391.25,6220184,389.498
672395.1875,6221192,390.528
672391.8125,6221440.5,390.4
672392.5,6221313.5,391.332
672393.8125,6220383,390.9
672394.5625,6220334,389.69
672394.6875,6220936.5,389.103
672396.1875,6221050,393.834
672397.6875,6221215,390.606
672390.4375,6221123,389.6
672395.875,6220132,413.084
672396.8125,6220979,394.237
672399.0625,6221148,390.868
672400.4375,6221289,391.231
672399.0625,6221487.5,409.737
672402.5,6221356.5,388.814
672403.4375,6221001.5,393.954
672400.125,6221237,390.818
672403.375,6220328,389.085
672403.6875,6221103.5,389.982
672404.5,6220191,389.363
672406.3125,6220173,400.18
672407.9375,6220153.5,410.044
672407.9375,6221458.5,395.169
672409.4375,6221332,391.203
672409,6220357.5,388.4
672413.375,6221029,393.626
672408.125,6220960,394.422
672411,6220319,388.6
672412.0625,6220912,389.169
672409.25,6221173,390.589
672415.25,6221514.5,429.9
672416.1875,6221308,390.668
672416.4375,6221436,390.4
672407.5,6221081,394.55
672412.1875,6221260.5,390.411
672417.0625,6220199,389.011
672417.5625,6221198.5,390.6
672424.75,6221056,393.91
672417.25,6220182.5,395.439
672414.5625,6221127.5,389.6
672422.125,6221286.5,390.945
672420.375,6220137.5,412.915
672424.9375,6221152,390.7
672421.0625,6220307.5,388.6
672420.6875,6220983,393.894
672423.5,6220937.5,394.05
672422.875,6221485,408.561
672422.375,6221227.5,390.721
672426.75,6221350.5,388.753
672427.0625,6220333.5,388.432
672431.5,6221008.5,393.854
672424.6875,6220163,409.535
672429,6221105.5,390.119
672429.875,6220888,389.616
672430.125,6221453,394.193
672430.4375,6220204,387.4
672433.75,6220187,394.942
672432.375,6220298,388.6
672433.3125,6221326,390.214
672440.5625,6221035.5,393.615
672435.25,6221515.5,429.9
672435.6875,6220961.5,394.155
672439.1875,6221301.5,391.499
672439.75,6220914.5,393.401
672438.625,6221177.5,390.5
672437.125,6221248.5,391.235
672439.9375,6220141.5,412.804
672447.625,6221058,394.036
672440.25,6221132,389.5
672441.1875,6221432.5,390.4
672443.125,6221083,394.206
672442.25,6221205.5,390.5
672444.0625,6220288.5,388.292
672445.375,6220205.5,387.4
672448,6221153.5,390.7
672449.6875,6221483,405.927
672448.5625,6220987,393.945
672447.125,6220166.5,411.071
672447.0625,6220863.5,390.241
672454.3125,6220189.5,395.388
672447.5,6220311.5,388.428
672450.6875,6220939.5,393.887
672449.75,6221229.5,390.89
672451,6221344.5,389.163
672451.5625,6221449,392.524
672442.75,6221273.5,391.348
672456.375,6220892,393.617
672457.4375,6221320,391.661
672456.3125,6220280,388.32
672462.125,6221015.5,393.802
672457.5625,6221114.5,390.345
672459.5,6220145.5,412.682
672465.625,6221070,393.911
672460.25,6220208,387.4
672460.25,6221516.5,429.9
672462.5625,6220963.5,393.879
672463.1875,6221294,391.528
672459.5625,6221190.5,390.4
672466.25,6220918,393.45
672464.125,6221045,393.363
672464,6220838.5,392.287
672468.875,6220195,393.638
672458.5,6221251.5,391.425
672465.5,6221210,390.333
672465.9375,6221429,390.4
672469.8125,6221095,394.262
672470.4375,6220173.5,407.004
672470.9375,6221468,400.524
672469,6221168,390.6
672468.6875,6220271.5,388.1
672476.875,6221492.5,411.832
672479,6220988,393.595
672472.875,6220870.5,393.952
672472.1875,6220294.5,388.103
672472.25,6221118,391.532
672467.1875,6221271.5,391.6
672475.125,6220210,387.4
672475.4375,6221340,389.153
672467.25,6221138,389.4
672476.25,6220942,393.741
672477.75,6221446,393.238
672472.6875,6221232,391.263
672486.6875,6221012,393.613
672478.6875,6220264.5,388
672482.3125,6220897,393.726
672479.375,6220813,391.147
672484.4375,6221058,394.181
672484.1875,6220194,395.306
672482.3125,6221191,390.3
672484.0625,6220150,412.786
672484.4375,6221033.5,393.42
672485.125,6221518,429.9
672482.5625,6221315,391.398
672484.4375,6221080.5,393.868
672481.4375,6221255,391.64
672486.375,6221213,390.606
672485.1875,6220963.5,393.436
672488.5625,6221126,390.281
672491.9375,6221174,389.7
672489.9375,6221284,391.67
672489.25,6220856,395.256
672490,6220211.5,387.4
672490.875,6221428,390.4
672491.125,6220256.5,388.2
672493.8125,6220786.5,391.667
672496.4375,6221500,415.216
672498.875,6221469.5,401.111
672492,6220922,393.529
672495.3125,6221153,389.208
672498.3125,6220877.5,394.996
672495.1875,6220175.5,410.747
672497.3125,6220278.5,388.499
672500.4375,6221000,393.311
672494.625,6221233.5,391.673
672499.75,6221196,390.1
672499.9375,6221442,392.39
672495.9375,6221105,394.603
672500.4375,6221340,388.63
672501.75,6221047.5,393.444
672503.5625,6220248,388.2
672503.4375,6221215,390.49
672504.1875,6221184.5,389.4
672504.5625,6220215,387.4
672504.875,6221521.5,429.9
672500.9375,6220947,393.739
672505.4375,6220200,393.167
672507.3125,6220976,393.366
672498.25,6220836,394.923
672506.5,6221135,390.2
672507.5,6221023.5,393.606
672506.4375,6221073,393.999
672508.25,6220760.5,391.449
672508.6875,6221173,389.3
672508.75,6220154,412.827
672509.125,6221312,391.833
672508.25,6220901.5,392.539
672505.875,6221256.5,391.908
672520.0625,6221282.5,391.811
672513.1875,6221161.5,389.2
672512.875,6220857.5,395.384
672515.875,6221428.5,390.4
672516.375,6221497.5,413.984
672517.625,6221150,389.3
672517.8125,6220243.5,387.4
672510.6875,6220788,394.423
672518.625,6221201.5,389.999
672518.9375,6220219,387.4
672519.375,6221442,392.615
672520.0625,6221117.5,394.693
672517.9375,6221230,391.827
672517.9375,6220926.5,393.26
672519.25,6221095.5,394.386
672518.3125,6220180,409.44
672522.125,6221138.5,390.114
672516.25,6220813,394.219
672521.6875,6221000.5,393.208
672524.3125,6220265.5,387.99
672524.4375,6220735,392.791
672524.5625,6221525,429.9
672525.4375,6221340,388.335
672526.9375,6220952.5,393.526
672526.0625,6221048,393.211
672526.75,6220203.5,392.788
672524.1875,6220881,395.078
672536.8125,6220978.5,393.28
672527.75,6220836.5,395.214
672530.9375,6220237,387.4
672531.3125,6221022,393.162
672533.125,6221468.5,398.304
672530.1875,6220764.5,394.13
672536.5625,6221309.5,392.032
672533,6221077,393.932
672533.3125,6221215,390.302
672533.5,6220157.5,412.973
672531.1875,6221255,391.928
672533.5625,6220222.5,387.4
672535.5625,6221127,394.263
672534.75,6220905.5,393.302
672538.375,6221233.5,391.584
672540.1875,6221443,390.627
672536.4375,6220790.5,394.385
672540.5,6221501,412.304
672540.6875,6220710,393.513
672540.75,6221430.5,390.4
672540.8125,6221145.5,389.713
672540.375,6220189,404.692
672547.625,6221279,392.091
672542.3125,6220227,387.4
672544.6875,6220930.5,393.105
672540.9375,6221105,394.817
672543.6875,6220212,390.838
672539.5625,6220859.5,395.537
672544.9375,6220815,394.241
672546.875,6221004,393.206
672549.25,6221527.5,429.9
672550.375,6221338.5,388.612
672548.1875,6221060,393.182
672554.1875,6220956,393.226
672551.375,6220252.5,386.857
672547.0625,6220742.5,395.411
672552.5,6221220.5,390.532
672558.9375,6220225.5,388.301
672551.25,6220883.5,395.188
672563.8125,6220982,393.474
672554.8125,6220838.5,395.051
672554.0625,6220769,394.381
672558.9375,6221480,396.695
672554.375,6221033.5,393.047
672557.125,6221247.5,392.107
672557.0625,6221081.5,393.685
672566.5625,6221306.5,392.208
672560.3125,6220203.5,396.61
672556.9375,6220684.5,393.246
672557.625,6221446,390.627
672558.375,6220160,413.377
672559.625,6220178,409.922
672559.8125,6221152,389.798
672553.9375,6221128,394.435
672562.4375,6220909,394.516
672562.375,6220793.5,394.049
672560.625,6221506.5,411.717
672562.875,6220728.5,395.392
672565.3125,6221435,390.4
672571.8125,6220934.5,393.636
672574.3125,6221273,392.26
672567.6875,6221106.5,394.309
672566.375,6220861,395.495
672569.1875,6221525.5,429.9
672573.3125,6221008.5,393.34
672577.3125,6220219,389.784
672572,6220818,394.234
672572.125,6221224,390.313
672573.625,6220659.5,393.637
672581,6220959.5,393.414
672570.125,6220749.5,395.303
672582,6220196.5,400.996
672575.3125,6221337,388.819
672570.5,6221058.5,392.645
672583.75,6221246.5,391.414
672571.8125,6220708,395.162
672576.5,6221461,392.431
672590.6875,6220985,393.363
672578.6875,6220240,387.144
672584.25,6221034.5,393.188
672578.75,6221158,389.864
672580,6220886,394.991
672578.125,6220840,394.611
672578.1875,6220773,394.967
672582.25,6221083,392.829
672589.4375,6221316.5,390.643
672578.8125,6221133,394.588
672583.25,6220162.5,413.265
672592.5,6221292.5,392.158
672592.0625,6220913,394.731
672585.25,6221497.5,408.55
672588.8125,6220796,393.988
672596.5,6220938,393.8
672584.8125,6220731,395.222
672589.0625,6221523.5,429.816
672598.25,6221265.5,391.838
672589.75,6221440,390.4
672593.0625,6221107.5,394.32
672590.25,6220634.5,393.186
672591.0625,6221230.5,390.087
672586.3125,6220685.5,395.201
672594.6875,6220859,395.045
672599.9375,6221011,393.336
672605.0625,6220186.5,405.545
672594.1875,6221148,393.653
672602.8125,6220824.5,394.245
672597.0625,6221166,389.624
672593.875,6220754.5,395.26
672609.0625,6220960.5,393.259
672600.3125,6221335.5,388.469
672596.9375,6221059.5,392.898
672616.9375,6220989.5,392.997
672599.125,6220710,394.862
672601.9375,6221467,394.425
672602.1875,6220662,394.886
672610.5,6221035.5,393.126
672604.3125,6221130,394.722
672599.6875,6220775.5,394.845
672612.625,6221310.5,391.828
672608.0625,6221084.5,391.991
672606.5,6220229,389.779
672606.5625,6220156,415.9
672607.125,6220610,390.136
672613.75,6221282.5,391.879
672609,6221522,431.871
672609.4375,6221238.5,390.013
672617,6221494.5,411.818
672617.875,6220791.5,394.805
672615.9375,6221260.5,391.162
672612.125,6221152,393.762
672610.875,6220735,395.321
672613.375,6220889.5,394.33
672614.5625,6221176,389.617
672614.625,6221442.5,390.4
672617.5,6221108.5,394.44
672614.375,6220688,395.08
672618.5,6220638,394.031
672624.375,6220200,394.134
672624,6221014,393.252
672619.75,6220762,395.285
672641.125,6220969,393.542
672626.625,6220713,394.656
672636.8125,6220996.5,393.151
672627.5625,6220174,408.886
672626.125,6221059.5,393.138
672625.25,6221335,388.431
672630,6221132,394.613
672626.6875,6220587,389.862
672627.25,6220852,394.279
672627.5625,6221247,389.935
672630,6220665,393.994
672631.875,6221034,393.06
672628.375,6220922.5,394.778
672628.5,6221468,396.043
672629.125,6220145.5,415.9
672632.375,6221088.5,391.714
672630.75,6221270.5,391.188
672632.375,6221294.5,391.542
672632.5625,6221159.5,393.216
672632.6875,6221184,389.645
672634.625,6221316.5,389.961
672635.5625,6220615,393.887
672633.875,6221519.5,431.621
672643.375,6221493.5,413.02
672635.125,6220220,389.768
672641.0625,6220739.5,395.48
672637.25,6221109.5,394.403
672639.625,6221442,390.4
672641.125,6220814.5,394.962
672645.6875,6220642,394.354
672641.9375,6220691,394.846
672647.5625,6220191.5,393.572
672647.9375,6221017,393.114
672645.125,6221256.5,389.924
672646.25,6220564.5,391.573
672649.75,6221281,391.144
672652.8125,6221145,393.323
672652.6875,6220164,403.163
672652.375,6220715.5,394.706
672652.1875,6221071.5,392.607
672654.125,6220994,393.316
672653.1875,6221169.5,393.528
672650.1875,6221333.5,388.487
672651,6221192,389.55
672651.125,6220133.5,415.9
672650.8125,6221044.5,393.077
672657.3125,6220668.5,394.225
672653.1875,6221097,392.278
672652.625,6221308,391.64
672653.5625,6220593,392.972
672654.375,6221468,396.847
672655,6220777,394.83
672661.8125,6220620,393.905
672653.375,6221120.5,394.269
672658.75,6221517,431.672
672667.6875,6221493,413.761
672660.625,6220204.5,389.756
672670.75,6220697.5,394.526
672663.625,6221264,389.933
672671.125,6220645.5,394.172
672664.5625,6221441.5,390.4
672665.0625,6220938.5,395.087
672665.8125,6220541.5,391.083
672670.1875,6221028,392.832
672677.25,6220982,393.878
672676,6220152,402.478
672668.6875,6220124,415.9
672679.1875,6221181,393.796
672669.125,6221200.5,389.481
672670.8125,6221156,394.048
672673.75,6221085,392.93
672672.25,6220572,393.081
672667.5625,6221006.5,393.059
672676.8125,6221055.5,393.335
672670.125,6221107.5,393.398
672674.0625,6221291.5,390.878
672674.875,6221330,388.806
672684.5,6220671,394.22
672678.9375,6220599.5,393.555
672678.6875,6221515,431.16
672685.8125,6220625.5,394.045
672682.625,6221469,397.856
672676.8125,6221131,392.808
672688.375,6221495,416.131
672681.5,6221273,389.931
672681.6875,6220735,395.2
672684.875,6220187,389.744
672691.75,6220647,394.266
672687.5,6221208.5,389.6
672687.625,6220521.5,389.617
672689.9375,6221034,393.218
672690.5,6220136.5,407.844
672691.8125,6220552,393.202
672689.5625,6221441,390.4
672689.625,6220110.5,415.9
672692.25,6221154,394.064
672696.625,6221305,391.085
672696.75,6221075.5,393.027
672688.25,6221012,393.098
672697.25,6220580,393.461
672693.4375,6221104,392.994
672703,6220607,393.497
672699.625,6221281.5,389.811
672699.625,6221326,388.781
672709.1875,6220661.5,394.68
672704.8125,6221193.5,393.648
672708.125,6220632.5,394.099
672703.5625,6221512.5,430.658
672704.8125,6221130.5,394.008
672704.375,6221459.5,392.062
672703.875,6221050,393.337
672704.75,6221172.5,393.96
672709.25,6221485,408.91
672706.4375,6221215,389.6
672706.6875,6220704,395.164
672711.8125,6220534.5,393.452
672707.9375,6220167.5,389.732
672710.3125,6220129,406.906
672708.9375,6220094.5,415.9
672710.625,6220502,390.416
672716.0625,6220562,393.386
672711,6220958,395.177
672714.6875,6221309,390.645
672712.5625,6221089,392.639
672710.625,6221025,393.431
672714.5625,6221440.5,390.4
672713.8125,6220995,393.505
672717.25,6221153.5,393.49
672717,6221291,389.953
672721.25,6220589,393.423
672720.9375,6221204.5,394.009
672719.5,6221108.5,392.879
672720.125,6221068,393.006
672726.5,6220614.5,394.084
672723.375,6221510,429.9
672724.3125,6221223.5,389.6
672724.625,6221325.5,388.741
672732.5625,6220641,394.975
672725.9375,6221462,393.544
672731.9375,6220114.5,403.467
672728.1875,6220078.5,415.9
672730.3125,6220524,393.378
672730.1875,6221181,394.12
672729.5625,6221131,393.314
672729.0625,6221043,393.369
672736.3125,6221486,410.454
672734.5625,6220546,393.545
672738.8125,6221015,393.441
672731.625,6220673,395.439
672733.0625,6220151,389.72
672733.5625,6220482.5,390.09
672733.1875,6221088,392.836
672739.75,6220571.5,393.542
672735.6875,6221298,389.833
672741.8125,6221152,393.483
672739.5625,6221440.5,390.4
672745.125,6220597.5,394.567
672739.0625,6221209,394.278
672741.9375,6221232.5,389.6
672743.25,6221508,429.9
672744.5625,6220067,415.9
672743.375,6221110,391.365
672745.125,6221064,393.277
672749.0625,6220620.5,395.113
672742.8125,6220506.5,392.778
672753.125,6220099.5,402.229
672749.625,6221325,388.321
672751.6875,6220530,393.59
672750.5,6221131,392.93
672757.75,6220555,393.981
672755.75,6221037,393.505
672751.5,6221463,396.175
672766.875,6221011.5,393.311
672755.9375,6220462.5,389.877
672763.75,6220580.5,395.064
672756.875,6220978,394.851
672755.5,6221170,393.806
672759.6875,6221218,393.49
672757.875,6220134.5,389.708
672758.25,6221087.5,392.429
672759.375,6221309,389.239
672757.375,6221193,394.443
672760.6875,6221239.5,389.6
672761,6220056,415.9
672770.3125,6220608,394.858
672763.125,6221505.5,429.9
672761.625,6220488,391.758
672764.5625,6221440.5,390.4
672764.75,6221487,412.505
672773.4375,6220085,402.4
672769.5,6221115,391.725
672769,6220512.5,393.61
672774.5,6221059.5,393.373
672768.125,6221146.5,393
672770.125,6221299.5,389.601
672770.8125,6220642.5,393.693
672774.5,6221322.5,388.24
672778.875,6221229,393.532
672780.1875,6221029.5,393.361
672781,6220562.5,394.985
672778,6221249.5,389.6
672778.9375,6220443.5,390.045
672788.75,6220588,394.591
672783.875,6221088.5,392.963
672779.875,6221176,393.821
672780.875,6221290,389.782
672781.3125,6221307.5,389.356
672781.5,6220041.5,415.9
672781.125,6220469,391.697
672782.625,6220117.5,389.696
672775.625,6220537.5,394.637
672780,6221205,394.217
672777.75,6221461,395.736
672790.4375,6220067,404.059
672786.5625,6221131.5,391.561
672787.3125,6220493,393.724
672788.125,6221504.5,429.9
672789.25,6221437.5,390.4
672793,6221240,391.36
672791.625,6221280.5,389.4
672797.375,6221068.5,393.356
672793.1875,6221152,393.216
672796.5,6221295.5,389.754
672796.9375,6221255.5,389.6
672795.625,6221111,391.944
672793.3125,6221482,409.609
672798.0625,6221310,389.211
672799.375,6221320,388.238
672800.8125,6220568.5,393.971
672800.9375,6221042.5,393.027
672794.875,6220519,395.061
672801.4375,6220452.5,391.62
672801.9375,6220027,415.9
672801.8125,6220049,410.414
672802.375,6221270.5,389.487
672802.625,6220425,389.949
672802.8125,6220997.5,394.91
672802.5625,6221170.5,393.911
672801.4375,6220475.5,393.507
672804.1875,6220620.5,392.802
672801.9375,6221222,393.845
672799.4375,6220546.5,394.696
672802.375,6221193.5,393.977
672803.25,6221457,396.287
672808.125,6221504,429.9
672806.5625,6221132,391.407
672808.9375,6220103,389.684
672808,6221088.5,393.101
672809.375,6221245,391.196
672815.8125,6220068,399.017
672812.4375,6220586,393.29
672813.125,6221261,389.6
672813.1875,6221430.5,390.4
672814.25,6221297.5,389.684
672815.375,6221154,393.321
672818.25,6220015.5,415.9
672819.625,6221064,393.152
672816.0625,6220496,394.678
672819.1875,6221110.5,392.44
672817.6875,6221479,406.818
672821.0625,6221277.5,389.358
672819.4375,6220041.5,409.955
672821.875,6220529,393.666
672822.5,6220561,393.457
672831.1875,6221035,393.857
672824,6221316,388.208
672821.125,6220465.5,394.092
672822.25,6221233.5,393.473
672823.25,6220437.5,391.603
672826.375,6220406.5,390.168
672822.125,6221178,393.371
672828.0625,6221503.5,429.9
672829.125,6221258,390.6
672827.6875,6221208,394.585
672832.4375,6221087.5,393.409
672829.375,6221133.5,391.11
672834.125,6221299,389.55
672828.1875,6221451.5,395.909
672835.1875,6220088.5,389.672
672836.875,6221422.5,390.4
672841.6875,6220480,393.966
672839.0625,6220059,396.267
672839.1875,6220002,415.9
672839.375,6221279.5,389.4
672839.5625,6221013.5,394.941
672854.3125,6220542.5,394.462
672838.375,6221158,393.226
672839.625,6220031,409.373
672844,6220508.5,393.734
672843.125,6221111.5,392.813
672847.8125,6221062,393.355
672845.25,6221475.5,407.02
672845.125,6220423.5,391.614
672845.9375,6220593,394.806
672842.9375,6220452,394.102
672843,6221234,393.655
672848.625,6221311.5,388.496
672846.375,6221184.5,393.183
672850.125,6220388.5,390.045
672853.0625,6221503,429.9
672854.0625,6221299,389.516
672854.8125,6221259,390.6
672855.6875,6221210.5,394.347
672856.8125,6221088.5,393.362
672853.75,6221136,390.945
672853,6221443.5,395.377
672866.75,6220514,394.255
672861.75,6220047.5,394.723
672863.125,6220491.5,393.931
672860.25,6221413.5,390.4
672861.5625,6219991,430.845
672863.1875,6221162.5,393.1
672862.6875,6220076.5,389.661
672860.0625,6220019.5,410.873
672862.875,6220466,393.888
672864.3125,6220416,391.676
672867.0625,6221112.5,392.929
672865.5625,6221280.5,389.4
672870.75,6221067.5,393.26
672863.625,6220439.5,393.178
672866.6875,6221485,413.234
672868.5,6221234.5,393.614
672873.25,6221307,388.505
672870.3125,6221462.5,400.166
672871.25,6221189.5,393.349
672874.8125,6220371.5,389.812
672876.25,6221029.5,394.644
672879.5625,6221090,393.197
672881,6220501,394.628
672878.0625,6221502.5,429.9
672877.3125,6221213,394.148
672876.9375,6221435.5,395.228
672881.4375,6221137.5,391.774
672879.4375,6219982,431.401
672878.3125,6220035,397.833
672891.375,6220525.5,395.009
672882.5625,6220479.5,394.492
672880.125,6220010,411.87
672884.3125,6221407,390.4
672883.375,6220453.5,394.101
672883.125,6220427.5,393.143
672879.625,6220400.5,391.9
672886.1875,6221261,390.6
672887.625,6221111.5,392.887
672893.3125,6221066.5,393.434
672888,6220566,394.881
672888.0625,6221282,389.491
672890.5625,6220065.5,389.65
672886.625,6221480.5,412.174
672894,6221230.5,393.426
672893.1875,6221456,400.671
672887.875,6221168.5,393.04
672897.8125,6221302.5,386.802
672901.3125,6220495,394.942
672902,6221094,393.117
672900.8125,6220356.5,389.8
