x,y,z
638402.6875,6228092,411.31
638404.25,6228148,410.114
638399.1875,6227380,410.549
638396.375,6227643.5,410.294
638397.1875,6227533.5,410.179
638397,6226820,405.228
638403.625,6227897,410.734
638397.4375,6226826.5,404.65
638404.1875,6228171.5,410.839
638392.9375,6227671,410.418
638402.5625,6227261,410.165
638397.875,6227227.5,408.71
638405.9375,6227944.5,411.292
638408.4375,6227876,410.49
638408.8125,6228121.5,411.052
638405.0625,6226791.5,407.713
638405.3125,6228194,415.833
638405.4375,6227741.5,409.018
638393.0625,6227446.5,410.911
638401.6875,6227202,407.281
638402.4375,6227327.5,410.413
638397.5625,6227302.5,410.505
638404.875,6227356,410.417
638396.125,6227581,410.209
638399.625,6227968,411.234
638406.875,6228216,419.52
638410.6875,6227812.5,410.056
638398.0625,6227621,410.22
638401.75,6226775.5,412.022
638411.25,6227714.5,409.762
638401.9375,6227421.5,410.891
638408.6875,6228237.5,422.415
638407.5625,6226809.5,405.182
638408.25,6227181,405.289
638413.75,6227509,410.261
638406.125,6227996.5,411.501
638409.8125,6227216.5,408.816
638415.25,6227282,410.182
638402.8125,6227488,410.407
638410.5625,6227190,407.245
638414.8125,6227237,409.666
638416.1875,6227855,410.417
638418.625,6227786.5,409.346
638411.875,6227398,410.78
638411.6875,6227558,410.146
638412.1875,6228022.5,411.576
638414.25,6226809.5,404.497
638420.0625,6227658.5,410.489
638415.875,6227686.5,410.551
638428.625,6227832,410.352
638410.125,6227601.5,410.233
638421.5625,6227909,410.938
638424.5625,6227888.5,410.723
638418.1875,6226799,405.191
638425,6228159,411.355
638425.9375,6227759.5,409.036
638419.375,6227177.5,407.208
638418.125,6228047.5,411.033
638425.9375,6228181,415.519
638421.3125,6227376,410.617
638410.25,6227465.5,410.748
638427.75,6227533.5,410.098
638433.25,6227731.5,409.049
638422.3125,6227162,405.105
638423,6227931,411.227
638419.3125,6226779,407.961
638420.6875,6227200.5,408.569
638424.3125,6228139.5,410.135
638427.1875,6228202.5,422.987
638430.0625,6227259,410.136
638419.625,6227441,410.823
638424.1875,6228073,411.251
638425.125,6227954,411.296
638427.9375,6227337,410.564
638420.5,6227579.5,410.08
638428.1875,6227308,410.1
638429.6875,6227357.5,410.554
638428.8125,6228224,424.292
638428.25,6227165.5,407.204
638427.625,6227870.5,410.609
638438.875,6227805.5,410.04
638431,6227217,409.307
638424,6227626.5,410.325
638430.75,6228099,411.625
638431.125,6226792.5,404.541
638427.8125,6227978.5,411.487
638427.4375,6227183.5,408.09
638428.75,6227416.5,410.843
638432.25,6226762,410.162
638442.875,6227675,410.164
638438.75,6227703.5,409.077
638444.3125,6227281.5,409.326
638427.5,6227485,410.517
638445.9375,6227777.5,409.903
638438.8125,6228123.5,410.102
638433,6228004,411.332
638437.125,6227153.5,407.166
638437.8125,6227143.5,405.353
638453.75,6227750.5,409.749
638439.0625,6226777.5,405.411
638438.625,6227899,410.979
638437.875,6227596,410.356
638437.375,6227393,410.684
638446.5625,6228168.5,415.668
638441.625,6227854,410.718
638444.1875,6227236,410.369
638442.25,6227172.5,408.617
638438.8125,6228029,411.116
638448.4375,6227647,410.352
638447.5,6228190,423.098
638441.75,6227917,411.229
638444.8125,6227371,410.629
638444.75,6228146,411.363
638446.5,6227142,407.192
638451.8125,6227532.5,410.357
638449.125,6226751,409.95
638446.625,6227561.5,410.248
638437.375,6227460,410.376
638445.375,6227508.5,410.439
638448.875,6228211.5,422.964
638447.9375,6226775,404.443
638445,6228054.5,411.344
638445.375,6227939,411.451
638449.5,6226766.5,405.756
638446.5625,6227435,410.508
638452.875,6227324.5,410.83
638447.4375,6227879,410.943
638443.625,6227195.5,409.908
638449.5625,6227349,410.647
638452.9375,6227216,410.244
638464.75,6227691,409.536
638454.9375,6227159,408.803
638459.375,6227257.5,409.492
638466.4375,6227795.5,410.652
638457.25,6227618,410.304
638463.125,6227828,410.805
638451.5625,6228079.5,411.312
638454.0625,6227126,405.657
638472.25,6227769,410.569
638456.6875,6227302,410.182
638449.25,6227962,411.46
638457,6227131,407.286
638469.4375,6227665,409.771
638455,6227410.5,410.516
638464.375,6227720.5,409.408
638458.6875,6228104.5,410.098
638453.8125,6227986.5,411.205
638461.875,6227178.5,409.385
638466.25,6227145,408.729
638467.0625,6227858.5,411.185
638458.0625,6227901,411.297
638464.75,6226758,404.473
638468.625,6227589,410.237
638467.875,6228178.5,419.996
638459.3125,6228011,411.047
638455.4375,6227480,410.505
638462.5,6227386.5,410.514
638477,6227638.5,409.844
638467.4375,6227120.5,407.2
638468.5625,6228199,421.271
638467.0625,6227520,410.353
638472.375,6227539.5,410.295
638465.4375,6228130,411.123
638464.8125,6227454,410.287
638464.0625,6227923,411.559
638468.4375,6228155.5,415.317
638468.5,6227363,410.505
638470.9375,6227109,405.606
638471.25,6226746,406.045
638465.375,6228036,411.207
638476.5,6227281.5,409.636
638469.25,6227201,410.596
638475.8125,6227161.5,410.342
638481.5625,6227313,410.756
638469.1875,6227945.5,411.481
638476.75,6227229.5,410.314
638484.6875,6227808.5,411.095
638484.125,6227844.5,411.295
638474.4375,6227882.5,411.372
638480.6875,6227744.5,410.558
638484.625,6227702,410.024
638473.5,6227339.5,410.713
638471.875,6228060.5,411.412
638484.25,6227256,409.643
638477.9375,6227109.5,407.236
638487.4375,6227611.5,409.638
638488.6875,6227680.5,409.825
638473.5625,6227428.5,410.401
638482.5625,6227562,410.002
638474.1875,6227969.5,411.057
638494.75,6227657,409.828
638474.125,6227499,410.408
638484.5625,6227146,409.763
638493,6227762,410.985
638478.5625,6227129,408.339
638482.3125,6226742,404.743
638482.4375,6226736,406.42
638478.9375,6228085.5,410.255
638485.5625,6227181.5,410.598
638479.5625,6227993.5,411.043
638493.8125,6227785,411.151
638481.375,6227403,410.341
638493.5,6227826.5,411.261
638485.6875,6228189,418.88
638487.875,6227092,405.56
638491.875,6227863.5,411.477
638487.875,6227378.5,410.311
638488.5,6227099,408.151
638482.0625,6227905.5,411.705
638501.3125,6227293.5,410.527
638485.4375,6228017.5,411.205
638491.625,6227520,410.026
638483.4375,6227473,410.292
638490.5625,6228169.5,414.95
638504.875,6227633,410.222
638486.625,6228111,410.869
638495.9375,6227115,410.102
638495.75,6227333,410.516
638494.375,6227542.5,409.803
638499.9375,6227584.5,409.522
638492.6875,6227354,410.405
638500.75,6227244,409.805
638495.125,6227722,410.785
638488.25,6227928.5,411.473
638492.625,6227447,410.212
638495.0625,6226728,406.554
638491.8125,6228042,411.516
638495.5,6228140,412.679
638506.875,6227806.5,411.349
638494.625,6227204,411.022
638505.1875,6227845,411.472
638499.125,6227088.5,408.13
638493.875,6227952,411.038
638500.8125,6227135.5,409.558
638510.125,6227696,410.816
638505.875,6227744.5,411.107
638512.4375,6227766,411.309
638501.5625,6227160,410.082
638498.625,6228066,410.583
638500.375,6227886.5,411.666
638508.6875,6227672.5,410.642
638501.0625,6227421,410.176
638502.625,6226729.5,405.205
638519.75,6227653.5,410.889
638510.8125,6227097.5,409.765
638499.5,6227976,411.153
638504.75,6227075,406.502
638507.875,6227267.5,410.075
638514.4375,6227315.5,410.442
638506.25,6228090,410.78
638517.1875,6227607.5,410.467
638510.25,6227184.5,410.779
638509.1875,6226724,406.428
638509.75,6227078,407.47
638508.875,6227223,409.982
638508.3125,6227394.5,410.088
638505.3125,6228000,411.172
638516.9375,6227826,411.447
638501.9375,6227493,409.881
638516.625,6227343,410.277
638520.9375,6227786.5,411.416
638519,6227119.5,409.823
638514,6227368.5,410.25
638511.4375,6227533,409.533
638507.1875,6227911,411.666
638515.25,6228162,412.308
638511.6875,6227466.5,409.716
638511.4375,6228023.5,411.065
638515.125,6228114.5,413.146
638513.6875,6227557,409.722
638529,6227749,411.291
638526.1875,6227290,410.351
638525.0625,6227723,411.171
638520,6227865,411.647
638513.3125,6227935,411.186
638520.375,6227067.5,408.043
638518,6228047.5,410.94
638517.0625,6227203.5,410.58
638521.6875,6227058,406.422
638525.9375,6227243,409.735
638533.3125,6227630,411.13
638521.0625,6227439.5,409.768
638525.0625,6227843,411.551
638525.125,6227143.5,410.566
638523.9375,6226721,406.088
638519.125,6227958.5,411.251
638538.8125,6227698,411.055
638527.5,6227082.5,409.635
638520.25,6227512.5,409.64
638529.0625,6227167.5,410.613
638531.5625,6227807,411.458
638526.25,6226727,404.967
638525.125,6228070.5,410.608
638530.0625,6227675,411.016
638526.5625,6226705.5,410.665
638530.0625,6227581,410.419
638527,6228137.5,412.942
638529.625,6227412,409.857
638532.1875,6227769,411.412
638524.9375,6227982.5,411.469
638539.875,6227329.5,410.207
638542.875,6227357,410.173
638531.3125,6227057,408.124
638526.6875,6227892.5,411.695
638539.6875,6227308,410.241
638535.875,6227101.5,410.105
638535.6875,6227385,409.799
638533,6228093.5,415.744
638530.9375,6228006,411.478
638540.375,6227266.5,410.597
638533.4375,6227190.5,410.406
638546.9375,6227653.5,411.207
638538.375,6227066.5,410.258
638530.5,6227486.5,409.712
638537.25,6227535,410.227
638538.5625,6227040.5,406.406
638532.75,6227917,411.264
638538.6875,6226718.5,405.933
638545.4375,6227124.5,410.709
638539.4375,6227829,411.515
638540.625,6227459.5,409.652
638537.25,6228029.5,410.975
638542.25,6228115.5,414.709
638540.3125,6227559.5,410.571
638547.4375,6227603.5,411.261
638542.1875,6227046.5,407.588
638548.625,6227784.5,411.472
638548.4375,6227715.5,411.171
638538.625,6227941.5,411.34
638538.1875,6227215.5,409.961
638543.875,6228052.5,410.853
638549.875,6227082.5,410.468
638550.6875,6227432,409.813
638560.9375,6227338.5,410.038
638547.1875,6227875,411.572
638543.6875,6227851,411.706
638553.5625,6227289.5,410.244
638544.4375,6227965,411.271
638549,6226720.5,404.839
638558.4375,6227376,409.772
638550.125,6227758.5,411.414
638556.3125,6227677.5,411.17
638549.1875,6227176,410.698
638550.9375,6228074.5,414.728
638548.3125,6227735.5,411.282
638554.75,6227152,410.89
638553.125,6227036.5,408.24
638553.1875,6226714.5,405.909
638561.0625,6227401.5,409.924
638550.375,6227988.5,411.528
638547.875,6226697.5,410.017
638552.5625,6227899.5,411.479
638558.9375,6227063,410.861
638563.75,6227628.5,411.27
638556.5,6227025,406.903
638548.875,6227507,410.279
638556.8125,6227811,411.532
638558.4375,6228096,421.639
638562.8125,6227103,410.874
638562.8125,6227700.5,411.185
638563,6227046.5,410.232
638556.9375,6227195,410.392
638559.5,6227240,410.059
638556.4375,6228012,410.831
638558.75,6227549.5,411.018
638569.3125,6227267.5,410.226
638559.5625,6227480,410.309
638564.5625,6227314.5,410.03
638558.25,6227924,411.304
638564.0625,6227026,408.335
638574.5625,6227357.5,409.802
638561.8125,6227574.5,411.301
638562.75,6228034.5,412.905
638562.8125,6227834.5,411.661
638570.3125,6227453,410.477
638567.4375,6226710,405.611
638567.375,6227721.5,411.283
638578,6227380.5,409.87
638569,6226690,408.742
638563.9375,6227948,411.347
638578.3125,6227655.5,411.32
638569.3125,6228057,417.268
638572.625,6227882.5,411.265
638572.5625,6227768,411.483
638571.875,6226714.5,404.676
638575.125,6227127,410.897
638576.4375,6227793,411.538
638581.4375,6227425,410.455
638567.6875,6227858.5,411.592
638569.75,6227971.5,411.227
638567.625,6227527,410.939
638565.8125,6227214.5,410.017
638585.3125,6227249.5,410.004
638581.0625,6227290.5,410.256
638575.625,6227080,411.086
638570.125,6227744,411.383
638574.8125,6227009.5,406.391
638571.875,6227174.5,410.561
638575.1875,6227016,407.66
638578.5,6227601,411.286
638582.8125,6227333.5,409.88
638580.9375,6227683.5,411.237
638575.9375,6228078.5,423.688
638575.625,6227995,410.7
638576.1875,6227032.5,412.199
638578,6227906.5,411.209
638579.125,6226701,406.181
638582.0625,6227817.5,411.614
638579.0625,6226673.5,410.042
638578.0625,6227501,410.849
638587.375,6227152,410.702
638581.6875,6228017.5,411.033
638584.625,6227054.5,411.169
638585.1875,6227706,411.267
638589.0625,6227474.5,410.782
638593.375,6227398,410.294
638586.5,6227006,407.337
638583.5625,6227930.5,411.528
638596.3125,6227269,410.111
638594.0625,6227312,409.847
638594.8125,6227102,410.88
638586.75,6227550.5,411.266
638589.25,6227728.5,411.363
638582.9375,6227197.5,409.466
638587.9375,6228040,416.167
638596.3125,6227348,410.096
638591,6227577.5,411.286
638598,6227627.5,411.295
638587.375,6227841.5,411.623
638590.0625,6226690.5,405.867
638591.5625,6227016,410.658
638589.1875,6227954.5,411.293
638600.625,6227447.5,410.813
638602.5625,6227651,411.349
638591.75,6226701,404.53
638600,6227669.5,411.31
638593.125,6226994,406.113
638602.625,6227075,410.984
638594.3125,6228062,427.392
638593.125,6226661.5,409.754
638605.5,6227129.5,410.693
638601.8125,6227800,411.512
638597.0625,6227776,411.465
638594.9375,6227978,410.726
638591.375,6227224.5,409.464
638592.5625,6227865.5,411.378
638597.875,6227889.5,411.163
638596.125,6227521.5,411.154
638597.8125,6226996.5,406.957
638600.0625,6227176,409.978
638593,6227752,411.43
638603.1875,6227690.5,411.276
638608.625,6227290.5,410.051
638606.625,6227331.5,410.081
638600.9375,6226680.5,404.589
638601.6875,6227033,410.439
638600.75,6228001,410.9
638603.3125,6227913.5,411.198
638602.6875,6227369.5,410.398
638612.625,6227420,410.641
638607,6227824.5,411.449
638605.5,6226651.5,410.768
638607.0625,6227495.5,411.01
638606.5,6226682.5,403.528
638609.1875,6227596,411.288
638618.125,6227089.5,410.785
638606.75,6228023.5,413.178
638607.75,6227713,411.35
638609.125,6226986.5,407.001
638617.125,6227153.5,410.68
638609.9375,6227247,410.044
638608.8125,6227937.5,411.45
638612,6227012,411.034
638611.125,6226669.5,405
638611.4375,6226978.5,406.336
638615.3125,6227659.5,411.33
638614.375,6227052.5,410.965
638612.875,6228046,425.073
638612.25,6227848.5,411.305
638613.125,6227538,411.222
638611.625,6227200,409.398
638615.3125,6226996.5,410.003
638618.9375,6227565,411.272
638618.8125,6227469,410.942
638620.6875,6227312,409.953
638614.75,6227349,410.309
638624,6227109,410.673
638614.3125,6227961.5,410.833
638624.5625,6227392,410.763
638612.375,6227735.5,411.41
638621.625,6227783.5,411.374
638617.625,6227872.5,411.258
638620.5,6226976.5,407.046
638619.8125,6227676,411.299
638620.8125,6226658,405.934
638619.9375,6227984.5,410.998
638623.0625,6227897,411.444
638631.5625,6227442.5,410.9
638626.625,6227807.5,411.289
638616.9375,6227759.5,411.396
638629.25,6227177.5,409.742
638625.4375,6227696.5,411.364
638624.1875,6227516,411.159
638623.875,6226666,404.52
638623.5,6227269,410.28
638624.625,6227224,409.672
638628.3125,6227071.5,410.788
638625.625,6228007.5,412.725
638628.5,6227921,411.349
638621.125,6227642.5,411.344
638623.375,6226987.5,409.544
638634.3125,6227132,410.673
638631.875,6227831.5,411.253
638631,6227334,410.199
638629.75,6226963,406.255
638644.3125,6227415.5,410.815
638636.0625,6227490.5,411.087
638631.5625,6228030,419.132
638633.4375,6226637.5,411.006
638631.375,6227029.5,410.157
638631,6227719,411.394
638633.5625,6226650,406.771
638633.875,6227944.5,410.951
638640.75,6227090.5,410.608
638632.6875,6227616.5,411.321
638637.625,6227052.5,410.782
638637.9375,6226977,409.512
638637.25,6227855.5,411.381
638633.25,6227659.5,411.305
638636,6227291,410.197
638648.4375,6227465,411.046
638638.5625,6227246.5,410.163
638641.625,6227201,409.039
638634.1875,6227000.5,410.469
638639.1875,6227968.5,411.07
638636.25,6227742.5,411.389
638646.3125,6227155,410.49
638637.25,6227361.5,410.525
638639.625,6227538.5,411.26
638642.9375,6226651.5,404.724
638635.875,6227588.5,411.308
638643.25,6226957,406.841
638641.75,6227679.5,411.377
638664.5625,6227439,410.978
638646.3125,6227790.5,411.288
638648.3125,6227904,411.251
638642.8125,6227880,411.495
638644.6875,6227991.5,412.314
638646.375,6226642.5,406.857
638651.375,6227814.5,411.287
638641.3125,6227766.5,411.344
638650.5625,6227112,410.639
638647.75,6227313.5,410.194
638648.0625,6226947,406.232
638653.25,6227512,411.224
638645.0625,6227640.5,411.32
638653.6875,6227928,410.797
638650.25,6228014.5,417.814
638649.125,6227701.5,411.375
638656.6875,6227838.5,411.295
638658.6875,6227178.5,409.717
638651.5625,6227269,410.322
638656.25,6227068,410.629
638654.4375,6227224.5,409.693
638656.9375,6227387.5,410.731
638654.625,6226947.5,406.625
638657.75,6227041.5,410.626
638657.4375,6226987.5,410.367
638664.6875,6227485.5,411.186
638656.9375,6226966.5,409.631
638656.8125,6227566,411.316
638657.5625,6226632.5,406.761
638657.75,6227623,411.337
638658.75,6227952,411.24
638662.5,6227133,410.767
638655.3125,6227725,411.372
638661.875,6227013.5,410.395
638656.375,6227660.5,411.353
638662.3125,6227862.5,411.344
638662,6226637,404.727
638658.8125,6227337,410.347
638667.375,6227092.5,410.518
638674.9375,6227462,411.143
638663.8125,6227975.5,412.648
638663.9375,6227291.5,410.303
638661.9375,6227598.5,411.345
638667.3125,6227247,409.991
638666.375,6226938,406.518
638666.375,6226931.5,405.988
638673.875,6227911.5,410.798
638675.5,6227411,410.946
638671.0625,6227202,409.484
638660.75,6227749.5,411.362
638670.9375,6227798,411.287
638668.25,6227887,411.257
638668.25,6226622,406.21
638682.8125,6227447,411.092
638672.0625,6226955,409.192
638666.75,6227683,411.35
638669.0625,6227998.5,416.115
638665.9375,6227773.5,411.297
638676,6227822,411.36
638675.8125,6227155.5,410.327
638676.4375,6227053.5,410.379
638683.4375,6227506,411.301
638669.3125,6227640.5,411.346
638676.1875,6226974.5,409.791
638671.625,6227534.5,411.304
638677.5,6226994,409.623
638672.0625,6227361.5,410.551
638681.3125,6227845.5,411.35
638678.6875,6227935.5,411.11
638674.625,6227707,411.339
638683,6227033,410.247
638674.25,6227113.5,410.658
638678.25,6226929,406.364
638679.875,6227269.5,410.397
638678.75,6226620,404.944
638676.0625,6227314.5,410.416
638679,6226611.5,407.765
638683.5,6227225,409.766
638692,6227479,411.257
638694.5,6227432,411.078
638680.3125,6227579.5,411.357
638685.375,6226943,409.001
638679.875,6227619,411.36
638683.1875,6227959.5,412.117
638685.25,6227073,410.239
638680.25,6227732,411.338
638684.6875,6226916,405.794
638687.5625,6227869.5,411.259
638688,6227179.5,409.405
638682.125,6227661.5,411.342
638688,6227983,418.75
638688.125,6227384.5,410.779
638692.75,6226960.5,408.939
638685.625,6227756.5,411.344
638690.375,6227597.5,411.384
638690.0625,6226919.5,406.321
638688.6875,6227337.5,410.558
638689.5,6227557,411.322
638695.4375,6227805.5,411.315
638694.5625,6227894,410.916
638695.875,6227247.5,410.179
638692.3125,6227292,410.522
638691.8125,6227009.5,409.883
638696.5,6227686.5,411.334
638699.625,6227919.5,411.009
638697.125,6227455.5,411.201
638690.6875,6227781,411.307
638693.6875,6227130.5,410.337
638700.1875,6227829,411.381
638695.0625,6226602.5,405.055
638697.1875,6227099.5,410.374
638700,6227051.5,409.941
638694.5625,6227638.5,411.361
638699.8125,6227714.5,411.297
638700.0625,6227203,409.743
638705.375,6227852,411.286
638712,6227497,411.35
638703.3125,6226945.5,407.953
638701.8125,6226592,406.494
638701.875,6226910.5,406.146
638707,6227528.5,411.384
638703,6227944,411.718
638704.375,6227406,411.001
638700.3125,6226983.5,408.409
638699.375,6226928.5,408.233
638703,6227578,411.361
638704.3125,6226902.5,405.754
638704.875,6227314.5,410.635
638702.5,6227360.5,410.742
638705.4375,6227739,411.28
638707.0625,6227967.5,420.268
638710,6227028,409.287
638705.4375,6227157.5,409.658
638708.25,6227270,410.588
638705.25,6227615.5,411.39
638713.6875,6227875,411.026
638712.0625,6227226,410.457
638710.75,6227764,411.324
638716.8125,6227116.5,410.188
638713.6875,6226583,406.126
638718.0625,6227004,408.396
638718.4375,6227557,411.367
638714.3125,6226902,406.186
638714.375,6226588,404.951
638711.875,6227596,411.388
638719.875,6227469.5,411.301
638719.5625,6227813,411.326
638718.6875,6227422.5,411.172
638724.4375,6227902,411.12
638718.625,6227443.5,411.232
638714.3125,6227074,410.045
638717,6226917,408.363
638723.375,6227929,411.93
638715.375,6227789,411.369
638723.3125,6227836.5,411.328
638717.25,6227700.5,411.365
638717,6227181.5,409.15
638719.6875,6226936.5,407.963
638717.25,6227382,410.954
638720.75,6227292.5,410.764
638709.5,6227659.5,411.378
638717.75,6227337,410.758
638719.4375,6226960.5,407.244
638724.8125,6227721,411.34
638726.3125,6227857,411.217
638726.1875,6227952.5,418.555
638734.5625,6227488,411.377
638731,6227048.5,409.315
638728.3125,6227096.5,409.878
638724.8125,6226890,405.825
638723.875,6227137,409.854
638724.1875,6227248.5,410.72
638738.5,6227536.5,411.45
638726.0625,6226574.5,406.502
638727.5,6227581,411.353
638736.0625,6227021.5,409.03
638721.5625,6227635,411.362
638735.3125,6227510.5,411.425
638726.5,6226983.5,408.124
638730.3125,6226904,408.361
638731.5625,6227746,411.279
638725.3125,6227680,411.388
638731.125,6227359,410.929
638732.1875,6227403.5,411.158
638737.8125,6227452.5,411.309
638735.9375,6227772,411.334
638728.5,6227204.5,410.199
638734.0625,6226574.5,405.228
638733.375,6227314.5,410.894
638736.375,6226922,408.127
638733.3125,6227607.5,411.393
638743.1875,6227822,411.402
638741.875,6227919,412.929
638738.4375,6226566,406.896
638734.3125,6227160.5,409.26
638745.25,6227561.5,411.423
638736.5,6227270.5,410.873
638746.9375,6227470.5,411.365
638739.75,6226886,406.335
638740,6227700.5,411.409
638739.875,6227797.5,411.347
638742.5625,6226943.5,408.075
638743.875,6227074.5,408.919
638741,6227118,409.544
638745.375,6227846.5,411.307
638744.9375,6227938.5,417.657
638743.8125,6226998,408.997
638752.5625,6227035,409.268
638737,6227656.5,411.383
638745.3125,6226877.5,406.024
638743.75,6227874.5,411.142
638746,6227337,410.994
638745.125,6227380,411.115
638754.8125,6227725.5,411.401
638743.6875,6227428.5,411.291
638740.125,6227227.5,410.899
638758.75,6227492.5,411.439
638749.5625,6226905.5,409.152
638750.8125,6226971,408.907
638764.0625,6227543.5,411.497
638754.25,6227901.5,411.96
638753.25,6227585,411.43
638757.5625,6227755,411.319
638752.5,6226878.5,406.481
638745.3125,6227184,409.871
638749.0625,6227292.5,411.004
638760.875,6227519.5,411.473
638754.1875,6226561.5,405.532
638749.6875,6227632,411.385
638757.75,6226891,408.931
638751.6875,6227140.5,408.928
638751.75,6227677.5,411.418
638759.3125,6226925,407.244
638760.6875,6227781,411.4
638759.875,6227450,411.357
638760.3125,6227054,409.209
638756.625,6227097.5,408.619
638760.6875,6227016,409.728
638764.1875,6227608,411.438
638769.75,6227565.5,411.473
638766.75,6227832,411.101
638758,6227358,411.124
638762.375,6227923.5,416.839
638766.3125,6226530,411.799
638752,6227249,410.963
638763.6875,6226549.5,407.782
638770.875,6227470,411.424
638770.5625,6226993.5,410.242
638764.4375,6227806.5,411.305
638765.5,6226871,406.487
638765.6875,6226865,406.048
638768.9375,6227857.5,411.066
638765.9375,6227698.5,411.454
638761.625,6227314.5,411.129
638756.4375,6227206.5,410.826
638769.5625,6226947,408.915
638764.3125,6227654,411.407
638773.25,6227883.5,411.909
638768.5625,6227120,408.78
638768,6227376.5,411.236
638763.875,6227401,411.304
638762.4375,6227163.5,409.401
638780.9375,6227485.5,411.482
638774.6875,6227034.5,409.868
638773.625,6226904.5,408.334
638774.75,6227428.5,411.382
638783.375,6227550.5,411.548
638774.5625,6226548.5,405.817
638779.5,6227586.5,411.502
638778.375,6227766,411.353
638779.8125,6227907.5,416.618
638772.4375,6227076,409.036
638776.5625,6226542,406.995
638781.875,6227504.5,411.515
638764.5625,6227271,411.076
638777.75,6227630.5,411.447
638773.5,6226881.5,408.857
638779.6875,6227716,411.489
638778.4375,6226863,406.543
638786.4375,6227013.5,410.491
638778.1875,6227675.5,411.445
638773.9375,6227337,411.218
638788.125,6227789.5,411.327
638767.5625,6227228.5,411.034
638784.375,6226926.5,407.86
638783.0625,6226970,410.559
638785,6227450.5,411.448
638788.0625,6227817,411.188
638773.1875,6227186,410.428
638786.8125,6227529,411.532
638792.9375,6227566.5,411.55
638786,6226852,406.139
638779.625,6227143,409.235
638783.8125,6226521.5,411.252
638785.5,6227099,409.064
638793.5625,6227471,411.508
638789.375,6226534,406.552
638790.5625,6227842,411.506
638784.0625,6227740.5,411.428
638777.5,6227292.5,411.191
638787.25,6227055,410.324
638791.4375,6226855.5,406.605
638792.125,6226872,408.81
638791.75,6227608,411.51
638791.25,6227696.5,411.499
638800.625,6227034,410.482
638791.4375,6227652.5,411.462
638794,6227867,412.199
638794.9375,6226536,405.698
638789.6875,6227315,411.298
638794.375,6226891,408.242
638789.125,6227383,411.372
638779,6227250,411.085
638794.1875,6227408,411.442
638796.375,6226910,407.386
638798.625,6226991.5,410.899
638783.875,6227359.5,411.304
638797.25,6226947.5,410.372
638799.5625,6227490,411.547
638801.6875,6227431.5,411.515
638803.1875,6227546.5,411.556
638798.8125,6227891.5,415.825
638783.625,6227208.5,410.976
638790.4375,6227166,409.95
638801.5,6227764,411.414
638804.25,6227510.5,411.58
638807.1875,6227805.5,411.361
638802.25,6226526.5,407.247
638802.375,6227718,411.492
638804.1875,6226848,406.645
638805.0625,6227586,411.571
638801,6227077,409.66
638804.5,6227674.5,411.503
638796.8125,6227122.5,409.506
638803.875,6226863,408.707
638806.3125,6226839.5,406.155
638809.1875,6227453.5,411.588
638805.1875,6227629.5,411.522
638811.1875,6227827,412.016
638814.375,6227054.5,410.172
638793.0625,6227270,411.176
638809.9375,6227528.5,411.597
638810,6226926,409.26
638813.4375,6227012,410.794
638804.25,6227338,411.395
638793.8125,6227230.5,411.072
638805.9375,6226509,411.487
638811.625,6226969,411.059
638816.4375,6227785.5,411.476
638800.5625,6227189,410.685
638811,6226878,408.073
638815.6875,6227474.5,411.641
638814.3125,6227852,412.08
638814.1875,6227740.5,411.422
638816.8125,6227564.5,411.611
638815.5625,6226524,406.246
638816.6875,6227696,411.495
638816.75,6226839.5,406.467
638807.75,6227145.5,409.834
638818.1875,6227876,414.106
638815.1875,6227389.5,411.52
638814.0625,6227314.5,411.413
638820.375,6227413.5,411.588
638819.5,6226901,407.443
638818.5625,6227651.5,411.556
638809.5,6227365,411.452
638817.5625,6227101,409.969
638818.625,6227606.5,411.585
638821.125,6227495,411.639
638802.6875,6227250,411.124
638828.5,6227075.5,410.221
638824.625,6226495,411.921
638820.625,6226862,407.778
638827.9375,6227762.5,411.596
638827.5625,6227033,410.617
638826.1875,6227516,411.662
638826.6875,6226826.5,404.981
638806.6875,6227292.5,411.331
638826.5,6227436,411.659
638824.8125,6226946.5,410.851
638810.125,6227211.5,411.047
638828.4375,6227718,411.468
638828.0625,6226511,407.394
638832.25,6227809,412.306
638829.375,6226831.5,406.337
638826.375,6226990,410.862
638826.375,6226846.5,408.325
638818.6875,6227169,410.391
638831,6227674,411.62
638834.8125,6227837.5,412.729
638821.625,6227126.5,410.062
638830.875,6227583.5,411.647
638833.0625,6227628,411.629
638837.5625,6226923.5,410.158
638832.5,6227458,411.731
638829.375,6227541,411.643
638835.4375,6226879,408.369
638826.625,6227349,411.525
638837.25,6227861.5,413.999
638837.25,6226513.5,405.867
638841.6875,6227783,412.062
638840.6875,6227740,411.578
638819.5625,6227234.5,411.134
638842.875,6226485.5,411.362
638838,6227479.5,411.769
638842.5,6227092.5,410.434
638827.875,6227264.5,411.304
638831.8125,6227327.5,411.521
638841.25,6227054,410.496
638841.6875,6226823,405.28
638841.6875,6226505,406.64
638842.625,6227696,411.634
638839.9375,6227396.5,411.666
638844.75,6227419,411.734
638846.25,6227651,411.679
638844.3125,6226839,407.395
638840.8125,6227011.5,410.683
638827.0625,6227192.5,410.896
638839.625,6226967.5,410.877
638845.875,6227603.5,411.697
638837.875,6227370,411.611
638842.875,6227500.5,411.729
638839.1875,6227146.5,410.386
638839.4375,6227562.5,411.667
638847,6226814,404.981
638852.8125,6226945,410.837
638843,6226858,407.988
